FIDate,UniqueCarrier,delayFlag,Count,DepDelayMin,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
9/8/16,AIS,0,2024,-7633,0,0,0,0,0
9/9/16,AIS,0,1993,-7015,0,0,0,0,0
9/10/16,AIS,0,1452,-5308,0,0,0,0,0
9/11/16,AIS,0,1964,-6880,0,0,0,0,0
9/12/16,AIS,0,2090,-7507,0,0,0,0,0
9/13/16,AIS,0,2161,-8647,0,0,0,0,0
9/14/16,AIS,0,2131,-8230,0,0,0,0,0
9/15/16,AIS,0,1964,-6628,0,0,0,0,0
9/16/16,AIS,0,1998,-6667,0,0,0,0,0
9/17/16,AIS,0,1536,-5590,0,0,0,0,0
9/18/16,AIS,0,1705,-5694,0,0,0,0,0
9/19/16,AIS,0,1679,-5378,0,0,0,0,0
9/20/16,AIS,0,2193,-8642,0,0,0,0,0
9/21/16,AIS,0,2113,-7854,0,0,0,0,0
9/22/16,AIS,0,1963,-6221,0,0,0,0,0
9/23/16,AIS,0,2014,-6504,0,0,0,0,0
9/24/16,AIS,0,1575,-5772,0,0,0,0,0
9/25/16,AIS,0,1962,-6842,0,0,0,0,0
9/26/16,AIS,0,2013,-6873,0,0,0,0,0
9/27/16,AIS,0,2136,-8654,0,0,0,0,0
9/28/16,AIS,0,2058,-7566,0,0,0,0,0
9/29/16,AIS,0,1808,-5831,0,0,0,0,0
9/30/16,AIS,0,1696,-5228,0,0,0,0,0
10/1/16,AIS,0,1542,-5379,0,0,0,0,0
10/2/16,AIS,0,1874,-6463,0,0,0,0,0
10/3/16,AIS,0,2132,-7866,0,0,0,0,0
10/4/16,AIS,0,2170,-8456,0,0,0,0,0
10/5/16,AIS,0,2122,-7352,0,0,0,0,0
10/6/16,AIS,0,1936,-6502,0,0,0,0,0
10/7/16,AIS,0,1862,-6378,0,0,0,0,0
10/8/16,AIS,0,1439,-5171,0,0,0,0,0
10/9/16,AIS,0,1936,-6532,0,0,0,0,0
10/10/16,AIS,0,2194,-7868,0,0,0,0,0
10/11/16,AIS,0,2259,-8792,0,0,0,0,0
10/12/16,AIS,0,2171,-8272,0,0,0,0,0
10/13/16,AIS,0,1982,-6661,0,0,0,0,0
10/14/16,AIS,0,1987,-6413,0,0,0,0,0
10/15/16,AIS,0,1521,-5091,0,0,0,0,0
10/16/16,AIS,0,1882,-6251,0,0,0,0,0
10/17/16,AIS,0,2106,-7235,0,0,0,0,0
10/18/16,AIS,0,2200,-8335,0,0,0,0,0
10/19/16,AIS,0,2209,-8028,0,0,0,0,0
10/20/16,AIS,0,1910,-6116,0,0,0,0,0
10/21/16,AIS,0,1843,-5641,0,0,0,0,0
10/22/16,AIS,0,1549,-5368,0,0,0,0,0
10/23/16,AIS,0,1940,-6472,0,0,0,0,0
10/24/16,AIS,0,1992,-6794,0,0,0,0,0
10/25/16,AIS,0,2064,-8013,0,0,0,0,0
10/26/16,AIS,0,2041,-7469,0,0,0,0,0
10/27/16,AIS,0,1972,-6590,0,0,0,0,0
10/28/16,AIS,0,1872,-6092,0,0,0,0,0
10/29/16,AIS,0,1603,-6200,0,0,0,0,0
10/30/16,AIS,0,1815,-6691,0,0,0,0,0
10/31/16,AIS,0,2041,-8049,0,0,0,0,0
11/1/16,AIS,0,2041,-7847,0,0,0,0,0
11/2/16,AIS,0,2063,-8085,0,0,0,0,0
11/3/16,AIS,0,2079,-7650,0,0,0,0,0
11/4/16,AIS,0,1988,-6670,0,0,0,0,0
11/5/16,AIS,0,1686,-6830,0,0,0,0,0
11/6/16,AIS,0,1949,-7287,0,0,0,0,0
11/7/16,AIS,0,2003,-7534,0,0,0,0,0
11/8/16,AIS,0,2052,-8138,0,0,0,0,0
11/9/16,AIS,0,2048,-7958,0,0,0,0,0
11/10/16,AIS,0,1961,-6534,0,0,0,0,0
11/11/16,AIS,0,2012,-6816,0,0,0,0,0
11/12/16,AIS,0,1566,-6124,0,0,0,0,0
11/13/16,AIS,0,1974,-6838,0,0,0,0,0
11/14/16,AIS,0,1960,-6588,0,0,0,0,0
11/15/16,AIS,0,2003,-7832,0,0,0,0,0
11/16/16,AIS,0,2145,-8045,0,0,0,0,0
11/17/16,AIS,0,1945,-6254,0,0,0,0,0
11/18/16,AIS,0,1821,-5670,0,0,0,0,0
11/19/16,AIS,0,1412,-4426,0,0,0,0,0
11/20/16,AIS,0,1638,-5265,0,0,0,0,0
11/21/16,AIS,0,1663,-5297,0,0,0,0,0
11/22/16,AIS,0,1717,-5337,0,0,0,0,0
11/23/16,AIS,0,1983,-6285,0,0,0,0,0
11/24/16,AIS,0,1275,-4600,0,0,0,0,0
11/25/16,AIS,0,1549,-5798,0,0,0,0,0
11/26/16,AIS,0,2075,-7349,0,0,0,0,0
11/27/16,AIS,0,1974,-6699,0,0,0,0,0
11/28/16,AIS,0,1747,-5447,0,0,0,0,0
11/29/16,AIS,0,1580,-4977,0,0,0,0,0
11/30/16,AIS,0,1477,-5315,0,0,0,0,0
12/1/16,AIS,0,1947,-6912,0,0,0,0,0
12/2/16,AIS,0,1970,-7172,0,0,0,0,0
12/3/16,AIS,0,1383,-5432,0,0,0,0,0
12/4/16,AIS,0,1556,-5177,0,0,0,0,0
12/5/16,AIS,0,1477,-4806,0,0,0,0,0
12/6/16,AIS,0,1806,-6963,0,0,0,0,0
12/7/16,AIS,0,1938,-7399,0,0,0,0,0
12/8/16,AIS,0,1710,-5516,0,0,0,0,0
12/9/16,AIS,0,1625,-5174,0,0,0,0,0
12/10/16,AIS,0,1214,-4141,0,0,0,0,0
12/11/16,AIS,0,1263,-4047,0,0,0,0,0
12/12/16,AIS,0,1194,-3392,0,0,0,0,0
12/13/16,AIS,0,1731,-6248,0,0,0,0,0
12/14/16,AIS,0,1756,-5870,0,0,0,0,0
12/15/16,AIS,0,1303,-3553,0,0,0,0,0
12/16/16,AIS,0,1240,-3185,0,0,0,0,0
12/17/16,AIS,0,557,-1508,0,0,0,0,0
12/18/16,AIS,0,602,-1509,0,0,0,0,0
12/19/16,AIS,0,1177,-3330,0,0,0,0,0
12/20/16,AIS,0,1180,-3394,0,0,0,0,0
12/21/16,AIS,0,1412,-4152,0,0,0,0,0
12/22/16,AIS,0,1434,-4191,0,0,0,0,0
12/23/16,AIS,0,1492,-4518,0,0,0,0,0
12/24/16,AIS,0,1185,-3983,0,0,0,0,0
12/25/16,AIS,0,1167,-4363,0,0,0,0,0
12/26/16,AIS,0,1012,-3105,0,0,0,0,0
12/27/16,AIS,0,1249,-3782,0,0,0,0,0
12/28/16,AIS,0,1550,-4947,0,0,0,0,0
12/29/16,AIS,0,1420,-4280,0,0,0,0,0
12/30/16,AIS,0,1465,-4563,0,0,0,0,0
12/31/16,AIS,0,1268,-4449,0,0,0,0,0
1/1/16,Sales,0,642,-2401,0,0,0,0,0
1/2/16,Sales,0,590,-2147,0,0,0,0,0
1/3/16,Sales,0,644,-2299,0,0,0,0,0
1/4/16,Sales,0,726,-2493,0,0,0,0,0
1/5/16,Sales,0,621,-2258,0,0,0,0,0
1/6/16,Sales,0,656,-2624,0,0,0,0,0
1/7/16,Sales,0,819,-3615,0,0,0,0,0
1/8/16,Sales,0,687,-2688,0,0,0,0,0
1/9/16,Sales,0,549,-2316,0,0,0,0,0
1/10/16,Sales,0,670,-2529,0,0,0,0,0
1/11/16,Sales,0,846,-3567,0,0,0,0,0
1/12/16,Sales,0,757,-3886,0,0,0,0,0
1/13/16,Sales,0,710,-3097,0,0,0,0,0
1/14/16,Sales,0,878,-3760,0,0,0,0,0
1/15/16,Sales,0,842,-3200,0,0,0,0,0
1/16/16,Sales,0,584,-2598,0,0,0,0,0
1/17/16,Sales,0,672,-2947,0,0,0,0,0
1/18/16,Sales,0,703,-2903,0,0,0,0,0
1/19/16,Sales,0,775,-3498,0,0,0,0,0
1/20/16,Sales,0,926,-4388,0,0,0,0,0
1/21/16,Sales,0,923,-4085,0,0,0,0,0
1/22/16,Sales,0,581,-2269,0,0,0,0,0
1/23/16,Sales,0,513,-2551,0,0,0,0,0
1/24/16,Sales,0,625,-2870,0,0,0,0,0
1/25/16,Sales,0,679,-3058,0,0,0,0,0
1/26/16,Sales,0,712,-3427,0,0,0,0,0
1/27/16,Sales,0,934,-4615,0,0,0,0,0
1/28/16,Sales,0,1017,-5004,0,0,0,0,0
1/29/16,Sales,0,962,-4691,0,0,0,0,0
1/30/16,Sales,0,733,-3818,0,0,0,0,0
1/31/16,Sales,0,844,-3613,0,0,0,0,0
2/1/16,Sales,0,986,-4620,0,0,0,0,0
2/2/16,Sales,0,750,-3636,0,0,0,0,0
2/3/16,Sales,0,891,-4134,0,0,0,0,0
2/4/16,Sales,0,1066,-5075,0,0,0,0,0
2/5/16,Sales,0,818,-3909,0,0,0,0,0
2/6/16,Sales,0,723,-3526,0,0,0,0,0
2/7/16,Sales,0,845,-3887,0,0,0,0,0
2/8/16,Sales,0,871,-3889,0,0,0,0,0
2/9/16,Sales,0,910,-4597,0,0,0,0,0
2/10/16,Sales,0,935,-4493,0,0,0,0,0
2/11/16,Sales,0,1009,-4547,0,0,0,0,0
2/12/16,Sales,0,930,-3993,0,0,0,0,0
2/13/16,Sales,0,620,-2983,0,0,0,0,0
2/14/16,Sales,0,685,-3179,0,0,0,0,0
2/15/16,Sales,0,638,-2530,0,0,0,0,0
2/16/16,Sales,0,744,-3229,0,0,0,0,0
2/17/16,Sales,0,959,-4425,0,0,0,0,0
2/18/16,Sales,0,903,-4051,0,0,0,0,0
2/19/16,Sales,0,733,-3183,0,0,0,0,0
2/20/16,Sales,0,668,-3050,0,0,0,0,0
2/21/16,Sales,0,912,-4043,0,0,0,0,0
2/22/16,Sales,0,1116,-5356,0,0,0,0,0
2/23/16,Sales,0,988,-4982,0,0,0,0,0
2/24/16,Sales,0,765,-3612,0,0,0,0,0
2/25/16,Sales,0,975,-4318,0,0,0,0,0
2/26/16,Sales,0,1042,-4862,0,0,0,0,0
2/27/16,Sales,0,772,-3775,0,0,0,0,0
2/28/16,Sales,0,1012,-4796,0,0,0,0,0
2/29/16,Sales,0,1126,-5584,0,0,0,0,0
3/1/16,Sales,0,912,-4747,0,0,0,0,0
3/2/16,Sales,0,992,-4789,0,0,0,0,0
3/3/16,Sales,0,1021,-4471,0,0,0,0,0
3/4/16,Sales,0,810,-3790,0,0,0,0,0
3/5/16,Sales,0,744,-3627,0,0,0,0,0
3/6/16,Sales,0,920,-4108,0,0,0,0,0
3/7/16,Sales,0,1105,-5412,0,0,0,0,0
3/8/16,Sales,0,996,-5209,0,0,0,0,0
3/9/16,Sales,0,783,-3656,0,0,0,0,0
3/10/16,Sales,0,778,-3321,0,0,0,0,0
3/11/16,Sales,0,826,-3654,0,0,0,0,0
3/12/16,Sales,0,630,-2830,0,0,0,0,0
3/13/16,Sales,0,743,-3034,0,0,0,0,0
3/14/16,Sales,0,856,-3570,0,0,0,0,0
3/15/16,Sales,0,975,-4308,0,0,0,0,0
3/16/16,Sales,0,946,-4136,0,0,0,0,0
3/17/16,Sales,0,901,-3716,0,0,0,0,0
3/18/16,Sales,0,776,-2960,0,0,0,0,0
3/19/16,Sales,0,674,-2843,0,0,0,0,0
3/20/16,Sales,0,854,-3552,0,0,0,0,0
3/21/16,Sales,0,828,-3360,0,0,0,0,0
3/22/16,Sales,0,972,-4353,0,0,0,0,0
3/23/16,Sales,0,706,-2919,0,0,0,0,0
3/24/16,Sales,0,547,-2009,0,0,0,0,0
3/25/16,Sales,0,768,-2952,0,0,0,0,0
3/26/16,Sales,0,704,-3189,0,0,0,0,0
3/27/16,Sales,0,943,-4274,0,0,0,0,0
3/28/16,Sales,0,840,-3632,0,0,0,0,0
3/29/16,Sales,0,865,-3912,0,0,0,0,0
3/30/16,Sales,0,989,-4331,0,0,0,0,0
3/31/16,Sales,0,861,-3553,0,0,0,0,0
4/1/16,Sales,0,819,-3430,0,0,0,0,0
4/2/16,Sales,0,606,-2532,0,0,0,0,0
4/3/16,Sales,0,762,-3168,0,0,0,0,0
4/4/16,Sales,0,903,-3773,0,0,0,0,0
4/5/16,Sales,0,1011,-4562,0,0,0,0,0
4/6/16,Sales,0,1118,-5202,0,0,0,0,0
4/7/16,Sales,0,912,-3933,0,0,0,0,0
4/8/16,Sales,0,908,-3860,0,0,0,0,0
4/9/16,Sales,0,757,-3473,0,0,0,0,0
4/10/16,Sales,0,917,-3798,0,0,0,0,0
4/11/16,Sales,0,1021,-4590,0,0,0,0,0
4/12/16,Sales,0,1086,-5533,0,0,0,0,0
4/13/16,Sales,0,1132,-5614,0,0,0,0,0
4/14/16,Sales,0,1128,-5219,0,0,0,0,0
4/15/16,Sales,0,1014,-4403,0,0,0,0,0
4/16/16,Sales,0,623,-2514,0,0,0,0,0
4/17/16,Sales,0,792,-3101,0,0,0,0,0
4/18/16,Sales,0,787,-3315,0,0,0,0,0
4/19/16,Sales,0,989,-4468,0,0,0,0,0
4/20/16,Sales,0,1123,-5434,0,0,0,0,0
4/21/16,Sales,0,950,-4299,0,0,0,0,0
4/22/16,Sales,0,937,-4291,0,0,0,0,0
4/23/16,Sales,0,857,-4292,0,0,0,0,0
4/24/16,Sales,0,1016,-4611,0,0,0,0,0
4/25/16,Sales,0,1125,-5296,0,0,0,0,0
4/26/16,Sales,0,1022,-5372,0,0,0,0,0
4/27/16,Sales,0,947,-4634,0,0,0,0,0
4/28/16,Sales,0,1045,-4519,0,0,0,0,0
4/29/16,Sales,0,910,-3792,0,0,0,0,0
4/30/16,Sales,0,632,-2765,0,0,0,0,0
5/1/16,Sales,0,837,-3348,0,0,0,0,0
5/2/16,Sales,0,1001,-4399,0,0,0,0,0
5/3/16,Sales,0,1042,-5381,0,0,0,0,0
5/4/16,Sales,0,1000,-4981,0,0,0,0,0
5/5/16,Sales,0,1039,-4436,0,0,0,0,0
5/6/16,Sales,0,893,-3688,0,0,0,0,0
5/7/16,Sales,0,749,-3171,0,0,0,0,0
5/8/16,Sales,0,938,-4090,0,0,0,0,0
5/9/16,Sales,0,971,-3959,0,0,0,0,0
5/10/16,Sales,0,1116,-5278,0,0,0,0,0
5/11/16,Sales,0,1017,-4632,0,0,0,0,0
5/12/16,Sales,0,944,-3628,0,0,0,0,0
5/13/16,Sales,0,870,-3516,0,0,0,0,0
5/14/16,Sales,0,739,-3184,0,0,0,0,0
5/15/16,Sales,0,803,-3079,0,0,0,0,0
5/16/16,Sales,0,929,-3417,0,0,0,0,0
5/17/16,Sales,0,1128,-5048,0,0,0,0,0
5/18/16,Sales,0,1156,-5192,0,0,0,0,0
5/19/16,Sales,0,953,-3943,0,0,0,0,0
5/20/16,Sales,0,906,-3718,0,0,0,0,0
5/21/16,Sales,0,818,-3495,0,0,0,0,0
5/22/16,Sales,0,994,-4111,0,0,0,0,0
5/23/16,Sales,0,1069,-4623,0,0,0,0,0
5/24/16,Sales,0,946,-4035,0,0,0,0,0
5/25/16,Sales,0,976,-4154,0,0,0,0,0
5/26/16,Sales,0,782,-3148,0,0,0,0,0
5/27/16,Sales,0,778,-3005,0,0,0,0,0
5/28/16,Sales,0,600,-2624,0,0,0,0,0
5/29/16,Sales,0,809,-3845,0,0,0,0,0
5/30/16,Sales,0,981,-4684,0,0,0,0,0
5/31/16,Sales,0,910,-3955,0,0,0,0,0
6/1/16,Sales,0,937,-3893,0,0,0,0,0
6/2/16,Sales,0,797,-3391,0,0,0,0,0
6/3/16,Sales,0,791,-3243,0,0,0,0,0
6/4/16,Sales,0,752,-3430,0,0,0,0,0
6/5/16,Sales,0,822,-3543,0,0,0,0,0
6/6/16,Sales,0,970,-4135,0,0,0,0,0
6/7/16,Sales,0,938,-4140,0,0,0,0,0
6/8/16,Sales,0,886,-3626,0,0,0,0,0
6/9/16,Sales,0,909,-3645,0,0,0,0,0
6/10/16,Sales,0,923,-3810,0,0,0,0,0
6/11/16,Sales,0,870,-3791,0,0,0,0,0
6/12/16,Sales,0,775,-3318,0,0,0,0,0
6/13/16,Sales,0,818,-3168,0,0,0,0,0
6/14/16,Sales,0,846,-3486,0,0,0,0,0
6/15/16,Sales,0,892,-3606,0,0,0,0,0
6/16/16,Sales,0,838,-3375,0,0,0,0,0
6/17/16,Sales,0,921,-3804,0,0,0,0,0
6/18/16,Sales,0,788,-3533,0,0,0,0,0
6/19/16,Sales,0,1050,-4678,0,0,0,0,0
6/20/16,Sales,0,965,-3877,0,0,0,0,0
6/21/16,Sales,0,859,-3594,0,0,0,0,0
6/22/16,Sales,0,784,-3211,0,0,0,0,0
6/23/16,Sales,0,652,-2536,0,0,0,0,0
6/24/16,Sales,0,857,-3334,0,0,0,0,0
6/25/16,Sales,0,880,-3900,0,0,0,0,0
6/26/16,Sales,0,900,-3744,0,0,0,0,0
6/27/16,Sales,0,1034,-4248,0,0,0,0,0
6/28/16,Sales,0,737,-2964,0,0,0,0,0
6/29/16,Sales,0,816,-3124,0,0,0,0,0
6/30/16,Sales,0,932,-3484,0,0,0,0,0
7/1/16,Sales,0,797,-3213,0,0,0,0,0
7/2/16,Sales,0,754,-3212,0,0,0,0,0
7/3/16,Sales,0,827,-3943,0,0,0,0,0
7/4/16,Sales,0,891,-4463,0,0,0,0,0
7/5/16,Sales,0,1085,-4721,0,0,0,0,0
7/6/16,Sales,0,863,-3639,0,0,0,0,0
7/7/16,Sales,0,892,-4093,0,0,0,0,0
7/8/16,Sales,0,853,-3630,0,0,0,0,0
7/9/16,Sales,0,785,-3375,0,0,0,0,0
7/10/16,Sales,0,924,-3658,0,0,0,0,0
7/11/16,Sales,0,993,-4255,0,0,0,0,0
7/12/16,Sales,0,1017,-4477,0,0,0,0,0
7/13/16,Sales,0,900,-3928,0,0,0,0,0
7/14/16,Sales,0,827,-3229,0,0,0,0,0
7/15/16,Sales,0,923,-3571,0,0,0,0,0
7/16/16,Sales,0,814,-3455,0,0,0,0,0
7/17/16,Sales,0,775,-3199,0,0,0,0,0
7/18/16,Sales,0,740,-3123,0,0,0,0,0
7/19/16,Sales,0,865,-3445,0,0,0,0,0
7/20/16,Sales,0,916,-3844,0,0,0,0,0
7/21/16,Sales,0,824,-3244,0,0,0,0,0
7/22/16,Sales,0,804,-2887,0,0,0,0,0
7/23/16,Sales,0,727,-2832,0,0,0,0,0
7/24/16,Sales,0,731,-2792,0,0,0,0,0
7/25/16,Sales,0,757,-3029,0,0,0,0,0
7/26/16,Sales,0,802,-3090,0,0,0,0,0
7/27/16,Sales,0,802,-3176,0,0,0,0,0
7/28/16,Sales,0,661,-2548,0,0,0,0,0
7/29/16,Sales,0,705,-2609,0,0,0,0,0
7/30/16,Sales,0,600,-2302,0,0,0,0,0
7/31/16,Sales,0,706,-2669,0,0,0,0,0
8/1/16,Sales,0,681,-2706,0,0,0,0,0
8/2/16,Sales,0,861,-3732,0,0,0,0,0
8/3/16,Sales,0,990,-4358,0,0,0,0,0
8/4/16,Sales,0,853,-3528,0,0,0,0,0
8/5/16,Sales,0,924,-3913,0,0,0,0,0
8/6/16,Sales,0,826,-3520,0,0,0,0,0
8/7/16,Sales,0,938,-3912,0,0,0,0,0
8/8/16,Sales,0,990,-3944,0,0,0,0,0
8/9/16,Sales,0,994,-4180,0,0,0,0,0
8/10/16,Sales,0,890,-3567,0,0,0,0,0
8/11/16,Sales,0,891,-3704,0,0,0,0,0
8/12/16,Sales,0,748,-2831,0,0,0,0,0
8/13/16,Sales,0,605,-2352,0,0,0,0,0
8/14/16,Sales,0,730,-2888,0,0,0,0,0
8/15/16,Sales,0,713,-2771,0,0,0,0,0
8/16/16,Sales,0,796,-3249,0,0,0,0,0
8/17/16,Sales,0,970,-4048,0,0,0,0,0
8/18/16,Sales,0,721,-2926,0,0,0,0,0
8/19/16,Sales,0,749,-3012,0,0,0,0,0
8/20/16,Sales,0,619,-2622,0,0,0,0,0
8/21/16,Sales,0,815,-3190,0,0,0,0,0
8/22/16,Sales,0,938,-3861,0,0,0,0,0
8/23/16,Sales,0,1167,-5532,0,0,0,0,0
8/24/16,Sales,0,900,-4172,0,0,0,0,0
8/25/16,Sales,0,1064,-4741,0,0,0,0,0
8/26/16,Sales,0,1102,-4975,0,0,0,0,0
8/27/16,Sales,0,829,-3906,0,0,0,0,0
8/28/16,Sales,0,1049,-4541,0,0,0,0,0
8/29/16,Sales,0,936,-4238,0,0,0,0,0
8/30/16,Sales,0,1090,-5399,0,0,0,0,0
8/31/16,Sales,0,1070,-4720,0,0,0,0,0
9/1/16,Sales,0,933,-3993,0,0,0,0,0
9/2/16,Sales,0,1044,-4370,0,0,0,0,0
9/3/16,Sales,0,794,-3792,0,0,0,0,0
9/4/16,Sales,0,867,-4308,0,0,0,0,0
9/5/16,Sales,0,1141,-5420,0,0,0,0,0
9/6/16,Sales,0,1076,-4563,0,0,0,0,0
9/7/16,Sales,0,970,-4583,0,0,0,0,0
9/8/16,Sales,0,1038,-4967,0,0,0,0,0
9/9/16,Sales,0,1078,-4896,0,0,0,0,0
9/10/16,Sales,0,828,-4043,0,0,0,0,0
9/11/16,Sales,0,1071,-4705,0,0,0,0,0
9/12/16,Sales,0,1192,-5422,0,0,0,0,0
9/13/16,Sales,0,1081,-5414,0,0,0,0,0
9/14/16,Sales,0,1100,-4945,0,0,0,0,0
9/15/16,Sales,0,1095,-4698,0,0,0,0,0
9/16/16,Sales,0,1048,-4377,0,0,0,0,0
9/17/16,Sales,0,910,-4254,0,0,0,0,0
9/18/16,Sales,0,1003,-4268,0,0,0,0,0
9/19/16,Sales,0,1058,-4569,0,0,0,0,0
9/20/16,Sales,0,1192,-6072,0,0,0,0,0
9/21/16,Sales,0,829,-3888,0,0,0,0,0
9/22/16,Sales,0,947,-3691,0,0,0,0,0
9/23/16,Sales,0,1045,-4420,0,0,0,0,0
9/24/16,Sales,0,873,-3993,0,0,0,0,0
9/25/16,Sales,0,950,-3883,0,0,0,0,0
9/26/16,Sales,0,1114,-4922,0,0,0,0,0
9/27/16,Sales,0,1250,-6410,0,0,0,0,0
9/28/16,Sales,0,1121,-5546,0,0,0,0,0
9/29/16,Sales,0,966,-4154,0,0,0,0,0
9/30/16,Sales,0,930,-3762,0,0,0,0,0
10/1/16,Sales,0,874,-3873,0,0,0,0,0
10/2/16,Sales,0,978,-4136,0,0,0,0,0
10/3/16,Sales,0,1211,-5605,0,0,0,0,0
10/4/16,Sales,0,1131,-5572,0,0,0,0,0
10/5/16,Sales,0,1245,-6006,0,0,0,0,0
10/6/16,Sales,0,921,-3673,0,0,0,0,0
10/7/16,Sales,0,1046,-4166,0,0,0,0,0
10/8/16,Sales,0,920,-4003,0,0,0,0,0
10/9/16,Sales,0,1011,-4419,0,0,0,0,0
10/10/16,Sales,0,1159,-4967,0,0,0,0,0
10/11/16,Sales,0,1207,-5783,0,0,0,0,0
10/12/16,Sales,0,1226,-5681,0,0,0,0,0
10/13/16,Sales,0,1119,-4859,0,0,0,0,0
10/14/16,Sales,0,888,-3355,0,0,0,0,0
10/15/16,Sales,0,792,-3385,0,0,0,0,0
10/16/16,Sales,0,813,-3011,0,0,0,0,0
10/17/16,Sales,0,1114,-4725,0,0,0,0,0
10/18/16,Sales,0,1109,-5178,0,0,0,0,0
10/19/16,Sales,0,1084,-5029,0,0,0,0,0
10/20/16,Sales,0,1042,-4253,0,0,0,0,0
10/21/16,Sales,0,986,-3965,0,0,0,0,0
10/22/16,Sales,0,892,-3940,0,0,0,0,0
10/23/16,Sales,0,1036,-4400,0,0,0,0,0
10/24/16,Sales,0,916,-3844,0,0,0,0,0
10/25/16,Sales,0,952,-4273,0,0,0,0,0
10/26/16,Sales,0,1076,-4880,0,0,0,0,0
10/27/16,Sales,0,1026,-4404,0,0,0,0,0
10/28/16,Sales,0,888,-3768,0,0,0,0,0
10/29/16,Sales,0,845,-3862,0,0,0,0,0
10/30/16,Sales,0,838,-3601,0,0,0,0,0
10/31/16,Sales,0,1015,-4957,0,0,0,0,0
11/1/16,Sales,0,1124,-5523,0,0,0,0,0
11/2/16,Sales,0,1084,-5709,0,0,0,0,0
11/3/16,Sales,0,1059,-4781,0,0,0,0,0
11/4/16,Sales,0,1094,-4923,0,0,0,0,0
11/5/16,Sales,0,825,-4174,0,0,0,0,0
11/6/16,Sales,0,1067,-4929,0,0,0,0,0
11/7/16,Sales,0,1152,-5613,0,0,0,0,0
11/8/16,Sales,0,1110,-6114,0,0,0,0,0
11/9/16,Sales,0,1111,-5450,0,0,0,0,0
11/10/16,Sales,0,1069,-4644,0,0,0,0,0
11/11/16,Sales,0,994,-4378,0,0,0,0,0
11/12/16,Sales,0,805,-3771,0,0,0,0,0
11/13/16,Sales,0,1038,-4264,0,0,0,0,0
11/14/16,Sales,0,1070,-4389,0,0,0,0,0
11/15/16,Sales,0,882,-3977,0,0,0,0,0
11/16/16,Sales,0,1208,-5549,0,0,0,0,0
11/17/16,Sales,0,998,-4325,0,0,0,0,0
11/18/16,Sales,0,918,-3374,0,0,0,0,0
11/19/16,Sales,0,684,-2624,0,0,0,0,0
11/20/16,Sales,0,875,-3528,0,0,0,0,0
11/21/16,Sales,0,841,-3582,0,0,0,0,0
11/22/16,Sales,0,974,-3781,0,0,0,0,0
11/23/16,Sales,0,1018,-4189,0,0,0,0,0
11/24/16,Sales,0,726,-3455,0,0,0,0,0
11/25/16,Sales,0,961,-4934,0,0,0,0,0
11/26/16,Sales,0,1030,-4783,0,0,0,0,0
11/27/16,Sales,0,1158,-5376,0,0,0,0,0
11/28/16,Sales,0,1081,-4555,0,0,0,0,0
11/29/16,Sales,0,962,-4179,0,0,0,0,0
11/30/16,Sales,0,915,-4066,0,0,0,0,0
12/1/16,Sales,0,1031,-4663,0,0,0,0,0
12/2/16,Sales,0,1022,-4777,0,0,0,0,0
12/3/16,Sales,0,690,-3335,0,0,0,0,0
12/4/16,Sales,0,787,-3287,0,0,0,0,0
12/5/16,Sales,0,829,-3412,0,0,0,0,0
12/6/16,Sales,0,989,-4852,0,0,0,0,0
12/7/16,Sales,0,893,-4074,0,0,0,0,0
12/8/16,Sales,0,845,-3554,0,0,0,0,0
12/9/16,Sales,0,857,-3306,0,0,0,0,0
12/10/16,Sales,0,582,-2455,0,0,0,0,0
12/11/16,Sales,0,641,-2340,0,0,0,0,0
12/12/16,Sales,0,861,-3336,0,0,0,0,0
12/13/16,Sales,0,1018,-4989,0,0,0,0,0
12/14/16,Sales,0,879,-3947,0,0,0,0,0
12/15/16,Sales,0,614,-2158,0,0,0,0,0
12/16/16,Sales,0,439,-1522,0,0,0,0,0
12/17/16,Sales,0,226,-910,0,0,0,0,0
12/18/16,Sales,0,268,-910,0,0,0,0,0
12/19/16,Sales,0,424,-1346,0,0,0,0,0
12/20/16,Sales,0,630,-2100,0,0,0,0,0
12/21/16,Sales,0,734,-2571,0,0,0,0,0
12/22/16,Sales,0,711,-2369,0,0,0,0,0
12/23/16,Sales,0,647,-2290,0,0,0,0,0
12/24/16,Sales,0,595,-2340,0,0,0,0,0
12/25/16,Sales,0,666,-2760,0,0,0,0,0
12/26/16,Sales,0,780,-3001,0,0,0,0,0
12/27/16,Sales,0,769,-2813,0,0,0,0,0
12/28/16,Sales,0,843,-3042,0,0,0,0,0
12/29/16,Sales,0,801,-3042,0,0,0,0,0
12/30/16,Sales,0,876,-3522,0,0,0,0,0
12/31/16,Sales,0,696,-2987,0,0,0,0,0
1/1/16,SCM,0,1535,-4555,0,0,0,0,0
1/2/16,SCM,0,1942,-5490,0,0,0,0,0
1/3/16,SCM,0,1791,-4940,0,0,0,0,0
1/4/16,SCM,0,1610,-3937,0,0,0,0,0
1/5/16,SCM,0,1448,-3868,0,0,0,0,0
1/6/16,SCM,0,1668,-5068,0,0,0,0,0
1/7/16,SCM,0,1935,-6307,0,0,0,0,0
1/8/16,SCM,0,2029,-6540,0,0,0,0,0
